Index,N.Processes,N.Threads,N.Characters,Read File,Parse Header,Parse Huffman Tree,Parse Block Lengths,Calculate Block Range,Decode Single Text,Merge Decoded Texts,
948,12,7,0,0.00846362114,0.0001060962677,6.914138794e-05,6.222724915e-05,6.675720215e-06,0.003800868988,0.2329609394,
949,12,8,0,0.008208990097,5.102157593e-05,2.574920654e-05,0.0001125335693,6.437301636e-06,0.003897428513,0.2333014011,
950,12,9,0,0.006187677383,5.722045898e-05,2.360343933e-05,6.175041199e-05,6.437301636e-06,0.003713846207,0.2062089443,
951,12,10,0,0.007516622543,5.078315735e-05,2.62260437e-05,5.698204041e-05,6.437301636e-06,0.003800868988,0.2981948853,
952,12,11,0,0.007698535919,0.0001132488251,6.222724915e-05,0.0001423358917,1.573562622e-05,0.004062891006,0.5726416111,
953,12,12,0,0.004221439362,8.463859558e-05,6.222724915e-05,0.0001249313354,1.573562622e-05,0.003971099854,0.3253397942,
954,12,13,0,0.005150556564,5.030632019e-05,2.455711365e-05,6.890296936e-05,6.437301636e-06,0.0037150383,0.3387188911,
955,12,14,0,0.005979061127,4.482269287e-05,2.264976501e-05,5.650520325e-05,5.722045898e-06,0.003851413727,0.2260520458,
956,12,15,0,0.2271444798,0.0001034736633,6.628036499e-05,0.0001418590546,1.573562622e-05,0.004031419754,0.8579862118,
957,12,16,0,0.003740787506,9.322166443e-05,2.431869507e-05,5.102157593e-05,5.722045898e-06,0.003638744354,0.2851910591,
958,13,1,0,0.003028869629,4.959106445e-05,3.337860107e-05,7.009506226e-05,6.198883057e-06,0.003540754318,0.251707077,
959,13,2,0,0.004964828491,9.655952454e-05,6.127357483e-05,0.0001378059387,1.47819519e-05,0.003924369812,0.3030269146,
960,13,3,0,0.006411314011,5.149841309e-05,2.646446228e-05,6.771087646e-05,6.437301636e-06,0.003534317017,0.2694044113,
961,13,4,0,0.005342483521,4.410743713e-05,2.312660217e-05,0.0004918575287,6.437301636e-06,0.003445148468,0.3819448948,
962,13,5,0,0.004856348038,5.030632019e-05,2.431869507e-05,6.461143494e-05,6.914138794e-06,0.00336098671,0.2498548031,
963,13,6,0,0.006739854813,0.0001049041748,6.628036499e-05,0.0001683235168,6.675720215e-06,0.003504753113,0.2854721546,
964,13,7,0,0.005680561066,0.0001046657562,6.103515625e-05,0.0001499652863,1.621246338e-05,0.003633499146,0.2736983299,
965,13,8,0,0.008177757263,9.489059448e-05,6.222724915e-05,0.0001487731934,1.621246338e-05,0.003703117371,0.2390656471,
966,13,9,0,0.007338047028,6.461143494e-05,3.290176392e-05,7.438659668e-05,6.437301636e-06,0.003426790237,0.4046287537,
967,13,10,0,0.003057479858,5.960464478e-05,2.431869507e-05,5.960464478e-05,6.675720215e-06,0.003495454788,0.4887468815,
968,13,11,0,0.003024578094,4.33921814e-05,2.503395081e-05,6.198883057e-05,5.722045898e-06,0.003560066223,0.451220274,
969,13,12,0,0.004299879074,4.33921814e-05,2.288818359e-05,5.984306335e-05,5.960464478e-06,0.00354385376,0.3523645401,
970,13,13,0,0.1379811764,0.0001108646393,6.222724915e-05,9.512901306e-05,6.675720215e-06,0.003406763077,0.2034490108,
971,13,14,0,0.005424022675,4.22000885e-05,2.336502075e-05,5.102157593e-05,5.722045898e-06,0.003502607346,0.3511297703,
